,start,end,activity,time_of_the_day,BalconyDoor_24,BathroomPIR_19,BedPressureLeft_13,BedPressureRight_12,BedroomDoor_10,BedroomDresser_18,BedroomMovement_16,CutleryDrawer_14,Fridge_3,Frontdoor_7,GroceriesCupboard_5,KitchenPIR_28,KitchenWindow_25,Microwave_27,PianoSeatPressure_20,PlatesCupboard_9,ServerNookSeatPressure_22,SinkFloat_21,StoveLid_15,Toaster_26,ToiletDoor_1,ToiletFlush_6,one_hot_time_of_the_day,repeated_activitiesUnary
7305,29-Jul-2009 18:31:00,29-Jul-2009 18:31:59,washDishes,0.7715277777777778,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],[1 0 0 0 0 0 0]
7306,29-Jul-2009 18:32:00,29-Jul-2009 18:32:59,washDishes,0.7722222222222223,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],[1 0 0 0 0 0 0]
7307,29-Jul-2009 18:33:00,29-Jul-2009 18:33:59,washDishes,0.7729166666666667,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],[1 0 0 0 0 0 0]
7308,29-Jul-2009 18:34:00,29-Jul-2009 18:34:59,washDishes,0.7736111111111111,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],[1 0 0 0 0 0 0]
7309,29-Jul-2009 18:35:00,29-Jul-2009 18:35:59,washDishes,0.7743055555555556,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],[1 0 0 0 0 0 0]
7311,29-Jul-2009 18:37:00,29-Jul-2009 18:37:59,washDishes,0.7756944444444445,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],[1 0 0 0 0 0 0]
7312,29-Jul-2009 18:38:00,29-Jul-2009 18:38:59,washDishes,0.7763888888888889,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],[1 0 0 0 0 0 0]
7313,29-Jul-2009 18:39:00,29-Jul-2009 18:39:59,washDishes,0.7770833333333333,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],[1 0 0 0 0 0 0]
7314,29-Jul-2009 18:40:00,29-Jul-2009 18:40:59,idle,0.7777777777777778,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],[1 0 0 0 0 0 0]
7315,29-Jul-2009 18:41:00,29-Jul-2009 18:41:59,idle,0.7784722222222222,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],[1 0 0 0 0 0 0]
7322,29-Jul-2009 18:48:00,29-Jul-2009 18:48:59,takeShower,0.7833333333333333,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],[1 1 0 0 0 0 0]
7323,29-Jul-2009 18:49:00,29-Jul-2009 18:49:59,takeShower,0.7840277777777778,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],[1 0 0 0 0 0 0]
7331,29-Jul-2009 18:57:00,29-Jul-2009 18:57:59,takeShower,0.7895833333333333,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],[1 1 0 0 0 0 0]
7332,29-Jul-2009 18:58:00,29-Jul-2009 18:58:59,getDressed,0.7902777777777777,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],[1 0 0 0 0 0 0]
7334,29-Jul-2009 19:00:00,29-Jul-2009 19:00:59,idle,0.7916666666666666,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],[1 0 0 0 0 0 0]
7335,29-Jul-2009 19:01:00,29-Jul-2009 19:01:59,idle,0.7923611111111111,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],[1 0 0 0 0 0 0]
7336,29-Jul-2009 19:02:00,29-Jul-2009 19:02:59,idle,0.7930555555555555,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],[1 0 0 0 0 0 0]
7337,29-Jul-2009 19:03:00,29-Jul-2009 19:03:59,idle,0.79375,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],[1 0 0 0 0 0 0]
7338,29-Jul-2009 19:04:00,29-Jul-2009 19:04:59,idle,0.7944444444444444,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],[1 0 0 0 0 0 0]
7340,29-Jul-2009 19:06:00,29-Jul-2009 19:06:59,idle,0.7958333333333333,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],[1 0 0 0 0 0 0]
7343,29-Jul-2009 19:09:00,29-Jul-2009 19:09:59,idle,0.7979166666666667,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],[1 0 0 0 0 0 0]
7344,29-Jul-2009 19:10:00,29-Jul-2009 19:10:59,idle,0.7986111111111112,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],[1 0 0 0 0 0 0]
7345,29-Jul-2009 19:11:00,29-Jul-2009 19:11:59,leaveHouse,0.7993055555555556,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],[1 0 0 0 0 0 0]
7488,29-Jul-2009 21:34:00,29-Jul-2009 21:34:59,leaveHouse,0.8986111111111111,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],[1 1 1 1 1 0 0]
7489,29-Jul-2009 21:35:00,29-Jul-2009 21:35:59,leaveHouse,0.8993055555555556,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],[1 0 0 0 0 0 0]
7577,29-Jul-2009 23:03:00,29-Jul-2009 23:03:59,leaveHouse,0.9604166666666668,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0],[1 1 1 1 0 0 0]
7578,29-Jul-2009 23:04:00,29-Jul-2009 23:04:59,leaveHouse,0.9611111111111112,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0],[1 0 0 0 0 0 0]
7614,29-Jul-2009 23:40:00,29-Jul-2009 23:40:59,leaveHouse,0.9861111111111112,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],[1 1 1 0 0 0 0]
7615,29-Jul-2009 23:41:00,29-Jul-2009 23:41:59,leaveHouse,0.9868055555555556,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],[1 0 0 0 0 0 0]
7669,30-Jul-2009 00:35:00,30-Jul-2009 00:35:59,leaveHouse,0.02430555555555556,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 1 0 0 0 0]
7670,30-Jul-2009 00:36:00,30-Jul-2009 00:36:59,leaveHouse,0.025,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
7741,30-Jul-2009 01:47:00,30-Jul-2009 01:47:59,leaveHouse,0.07430555555555557,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 1 1 0 0 0]
7743,30-Jul-2009 01:49:00,30-Jul-2009 01:49:59,leaveHouse,0.07569444444444444,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
7816,30-Jul-2009 03:02:00,30-Jul-2009 03:02:59,leaveHouse,0.12638888888888888,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 1 1 0 0 0]
7817,30-Jul-2009 03:03:00,30-Jul-2009 03:03:59,leaveHouse,0.12708333333333333,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
7818,30-Jul-2009 03:04:00,30-Jul-2009 03:04:59,brushTeeth,0.12777777777777774,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
7819,30-Jul-2009 03:05:00,30-Jul-2009 03:05:59,brushTeeth,0.1284722222222222,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
7820,30-Jul-2009 03:06:00,30-Jul-2009 03:06:59,brushTeeth,0.12916666666666668,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
7822,30-Jul-2009 03:08:00,30-Jul-2009 03:08:59,idle,0.13055555555555556,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
7823,30-Jul-2009 03:09:00,30-Jul-2009 03:09:59,goToBed,0.13125,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
7824,30-Jul-2009 03:10:00,30-Jul-2009 03:10:59,goToBed,0.13194444444444445,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
7828,30-Jul-2009 03:14:00,30-Jul-2009 03:14:59,goToBed,0.13472222222222222,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
7831,30-Jul-2009 03:17:00,30-Jul-2009 03:17:59,goToBed,0.13680555555555554,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
7832,30-Jul-2009 03:18:00,30-Jul-2009 03:18:59,goToBed,0.1375,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
7876,30-Jul-2009 04:02:00,30-Jul-2009 04:02:59,goToBed,0.16805555555555554,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 1 0 0 0 0]
7896,30-Jul-2009 04:22:00,30-Jul-2009 04:22:59,goToBed,0.18194444444444444,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 0 0 0 0 0]
7959,30-Jul-2009 05:25:00,30-Jul-2009 05:25:59,goToBed,0.22569444444444445,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 1 1 0 0 0]
7960,30-Jul-2009 05:26:00,30-Jul-2009 05:26:59,goToBed,0.2263888888888889,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
8012,30-Jul-2009 06:18:00,30-Jul-2009 06:18:59,goToBed,0.2625,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 1 0 0 0 0]
8013,30-Jul-2009 06:19:00,30-Jul-2009 06:19:59,goToBed,0.26319444444444445,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
8060,30-Jul-2009 07:06:00,30-Jul-2009 07:06:59,goToBed,0.2958333333333333,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 1 0 0 0 0]
8061,30-Jul-2009 07:07:00,30-Jul-2009 07:07:59,goToBed,0.2965277777777778,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
8077,30-Jul-2009 07:23:00,30-Jul-2009 07:23:59,goToBed,0.3076388888888889,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 0 0 0 0 0]
8078,30-Jul-2009 07:24:00,30-Jul-2009 07:24:59,goToBed,0.3083333333333333,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
8125,30-Jul-2009 08:11:00,30-Jul-2009 08:11:59,goToBed,0.34097222222222223,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 1 0 0 0 0]
8127,30-Jul-2009 08:13:00,30-Jul-2009 08:13:59,goToBed,0.3423611111111111,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
8136,30-Jul-2009 08:22:00,30-Jul-2009 08:22:59,goToBed,0.3486111111111111,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 0 0 0 0 0]
8174,30-Jul-2009 09:00:00,30-Jul-2009 09:00:59,goToBed,0.375,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 1 0 0 0 0]
8176,30-Jul-2009 09:02:00,30-Jul-2009 09:02:59,goToBed,0.3763888888888889,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
8208,30-Jul-2009 09:34:00,30-Jul-2009 09:34:59,goToBed,0.3986111111111112,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 1 0 0 0 0]
8210,30-Jul-2009 09:36:00,30-Jul-2009 09:36:59,goToBed,0.4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
8211,30-Jul-2009 09:37:00,30-Jul-2009 09:37:59,goToBed,0.4006944444444445,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
8229,30-Jul-2009 09:55:00,30-Jul-2009 09:55:59,goToBed,0.4131944444444444,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 0 0 0 0 0]
8230,30-Jul-2009 09:56:00,30-Jul-2009 09:56:59,goToBed,0.4138888888888889,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
8233,30-Jul-2009 09:59:00,30-Jul-2009 09:59:59,goToBed,0.41597222222222224,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
8235,30-Jul-2009 10:01:00,30-Jul-2009 10:01:59,goToBed,0.4173611111111111,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
8248,30-Jul-2009 10:14:00,30-Jul-2009 10:14:59,goToBed,0.4263888888888889,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 0 0 0 0 0]
8249,30-Jul-2009 10:15:00,30-Jul-2009 10:15:59,goToBed,0.4270833333333333,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
8250,30-Jul-2009 10:16:00,30-Jul-2009 10:16:59,goToBed,0.42777777777777776,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
8251,30-Jul-2009 10:17:00,30-Jul-2009 10:17:59,goToBed,0.4284722222222222,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
8256,30-Jul-2009 10:22:00,30-Jul-2009 10:22:59,goToBed,0.4319444444444445,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
8257,30-Jul-2009 10:23:00,30-Jul-2009 10:23:59,goToBed,0.4326388888888889,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
8258,30-Jul-2009 10:24:00,30-Jul-2009 10:24:59,goToBed,0.43333333333333335,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
8261,30-Jul-2009 10:27:00,30-Jul-2009 10:27:59,goToBed,0.4354166666666667,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
8266,30-Jul-2009 10:32:00,30-Jul-2009 10:32:59,goToBed,0.4388888888888889,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
8269,30-Jul-2009 10:35:00,30-Jul-2009 10:35:59,goToBed,0.4409722222222222,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
8283,30-Jul-2009 10:49:00,30-Jul-2009 10:49:59,goToBed,0.4506944444444445,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 0 0 0 0 0]
8285,30-Jul-2009 10:51:00,30-Jul-2009 10:51:59,goToBed,0.4520833333333333,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
8289,30-Jul-2009 10:55:00,30-Jul-2009 10:55:59,goToBed,0.4548611111111111,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
8290,30-Jul-2009 10:56:00,30-Jul-2009 10:56:59,goToBed,0.4555555555555556,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
8291,30-Jul-2009 10:57:00,30-Jul-2009 10:57:59,goToBed,0.45625,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
8292,30-Jul-2009 10:58:00,30-Jul-2009 10:58:59,goToBed,0.4569444444444444,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
8298,30-Jul-2009 11:04:00,30-Jul-2009 11:04:59,goToBed,0.4611111111111112,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 0 0 0 0 0]
8299,30-Jul-2009 11:05:00,30-Jul-2009 11:05:59,goToBed,0.4618055555555556,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
8305,30-Jul-2009 11:11:00,30-Jul-2009 11:11:59,goToBed,0.4659722222222222,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 0 0 0 0 0]
8306,30-Jul-2009 11:12:00,30-Jul-2009 11:12:59,goToBed,0.4666666666666667,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
8310,30-Jul-2009 11:16:00,30-Jul-2009 11:16:59,goToBed,0.4694444444444445,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
